Observation Date,Temperature,Salinity,Dissolved Oxygen,Phosphate Phosphorus,Nitrous Acid Nitrogen,Nitric Acid Nitrogen,Silicic Acid Silicon,On/Off
2014-02-25,13.3138,34.2717,5.7143,0.331,0.316,5.1789999999999985,9.085,0
2014-02-25,13.8435,34.3467,,,,,,0
2014-02-25,13.7056,34.4766,5.53,,,,,0
2014-02-25,14.0262,34.324,5.8,0.321,0.181,4.792,8.066,0
2014-02-25,13.1594,34.4392,5.73,0.3524,0.3723,5.0519,8.2268,0
2014-02-25,12.7623,34.4517,5.72,,,,,0
2014-02-25,14.3974,34.3512,,,,,,0
2014-02-25,12.8235,34.4747,5.69,,,,,0
2014-02-25,12.8305,34.4366,5.65,,,,,0
2014-02-25,12.8865,34.441,5.65,,,,,0
2014-02-25,13.9445,34.4247,5.9143,0.322,0.185,5.218,8.287,0
2014-02-25,12.621,34.449,5.7,0.3737,0.3993,4.4384,7.4302,0
2014-02-25,13.9241,34.4294,,,,,,0
2014-02-25,13.226,34.4772,5.76,,,,,0
2014-02-25,13.2836,34.4001,5.9143,0.359,0.201,5.405,8.942,0
2014-02-25,13.2006,34.4642,5.64,0.3805,0.4596,5.3592,8.5982,0
2014-02-25,10.3872,34.0355,,,,,,0
2014-02-25,11.274,34.3096,5.97,,,,,0
2014-02-25,10.4576,34.2499,6.09,0.4074,0.2906,6.43,8.982000000000003,0
2014-02-25,11.1114,34.2026,5.93,,,,,0
2014-02-25,11.291,34.2139,5.9,0.4242,0.1439,6.6998,8.5578,0
2014-02-25,10.9749,34.1976,5.9,,,,,0
2014-02-25,11.086,34.2055,5.93,0.4299,0.1532,6.773,8.4771,0
2014-02-26,11.0569,34.1832,5.84,,,,,0
2014-02-26,11.0157,34.1824,5.84,0.4613,0.1328,6.8895,8.4906,0
2014-02-26,13.1666,34.4435,5.61,,,,,0
2014-02-26,12.9915,34.4695,5.71,0.3648,0.4531,5.181,8.592,0
2014-02-26,12.3003,34.431999999999995,5.82,,,,,0
2014-02-26,12.1885,34.4382,5.82,,,,,0
2014-02-26,11.0948,34.3728,6.01,,,,,0
2014-02-26,11.1991,34.3979,6.02,,,,,0
2014-02-26,12.0195,34.426,5.85,0.4097,0.3092,5.0264,8.3468,0
2014-02-26,13.0439,34.4454,5.68,,,,,0
2014-02-26,12.9716,34.4505,5.74,0.4355,0.3779,5.6215,9.5107,0
2014-02-26,11.0269,34.187,5.92,,,,,0
2014-02-26,11.0065,34.1929,5.93,0.4557,0.1188,6.4358,8.0106,0
2014-02-26,11.0508,34.1869,5.89,,,,,0
2014-02-26,11.3852,34.3214,6.05,0.3715,0.1866,4.8212,8.1016,0
2014-02-26,10.8016,34.222,6.03,,,,,0
2014-02-27,10.0436,34.2103,6.42,0.1571,0.1829,3.6925,4.8707,0
2014-02-27,9.8978,34.249,6.41,,,,,0
2014-02-27,10.841,34.226,5.91,,,,,0
2014-02-27,10.9568,34.2172,5.93,0.4602,0.1513,6.7164,8.6892,0
2014-02-27,10.9719,34.2066,5.87,,,,,0
2014-02-27,12.5216,34.4041,5.46,0.3883,0.2488,5.1833,8.7916,0
2014-02-27,12.4343,34.4092,5.93,,,,,0
2014-02-27,11.482,34.3804,6.06,0.3715,0.2145,4.8089,9.1579,0
2014-02-27,11.5913,34.3481,6.05,,,,,0
2014-02-27,8.8045,34.174,6.56,0.3535,0.2136,4.5927,8.4244,0
2014-02-27,9.7482,34.1841,6.26,,,,,0
2014-02-27,11.1452,34.3296,6.03,0.4141,0.2368,5.6338,9.88,0
2014-02-27,10.7977,34.3564,6.17,,,,,0
2014-02-27,9.6541,34.2483,6.27,0.3715,0.2563,4.8842,8.4327,0
2014-02-27,8.8716,34.1577,6.51,,,,,0
2014-03-01,8.2069,34.1367,6.37,,,,,0
2014-03-01,9.6864,34.2681,6.17,0.3969,0.2635,5.1218,9.1064,0
2014-03-01,9.8771,34.2375,6.09,,,,,0
2014-03-01,9.5425,34.168,6.11,0.4025,0.3315,5.3401,7.6584,0
2014-03-01,9.6026,34.1668,6.11,,,,,0
2014-03-01,9.5159,34.203,6.14,0.3625,0.3278,5.3853,7.7643,0
2014-03-01,7.4985,34.117,6.72,,,,,0
2014-03-01,10.7477,34.2535,5.95,0.3962,0.2321,5.7917,7.9774,0
2014-03-01,10.5661,34.2891,6.06,,,,,0
2014-03-01,12.2633,34.4486,5.81,0.4074,0.2693,5.447,8.8299,0
2014-03-03,8.1688,34.1504,6.76,0.25,0.1955,3.7785,8.242,0
2014-03-03,9.3698,34.2613,6.27,,,,,0
2014-03-03,7.1209,34.0855,6.77,0.2522,0.149,3.6101,7.0197,0
2014-03-03,7.4833,34.1728,6.64,,,,,0
2014-03-03,9.6288,34.2454,6.18,0.4193,0.2896,5.8865,9.8897,0
2014-03-03,9.4174,34.2426,6.15,,,,,0
2014-03-04,8.1746,34.1608,6.35,0.3901,0.1974,5.5178,9.8325,0
2014-04-01,6.0329,31.4124,7.9579,0.4594,0.0894,11.7314,4.288,0
2014-04-01,6.529,31.3992,,,,,,0
2014-04-01,6.7677,31.5837,7.7405,0.5906,0.1343,11.2592,4.8317,0
2014-04-01,6.8344,31.653,,,,,,0
2014-04-01,7.5384,31.761,7.755,0.4655,0.0662,10.6471,4.0163,0
2014-04-01,7.8982,32.05,,,,,,0
2014-04-01,8.1483,32.0611,7.9724,0.267,0.1536,9.6978,3.9556,0
2014-04-01,8.5921,31.985,7.8564,,,,,0
2014-04-02,8.756,32.048,7.7695,,,,,0
2014-04-02,8.6643,32.1096,7.6825,0.5791,0.0512,13.5827,5.0848,0
2014-04-02,8.5984,32.2023,,,,,,0
2014-04-02,8.5696,32.1823,7.8419,0.7472,0.1413,3.9006,9.7926,0
2014-04-02,8.3061,32.1185,,,,,,0
2014-04-02,8.1901,32.0209,7.8854,0.4346,0.0611,6.2874,1.6563,0
2014-04-02,7.3919,31.9426,,,,,,0
2014-04-02,6.5846,31.8496,7.8854,0.3393,0.0481,8.4832,2.2231,0
2014-04-02,6.7003,31.6314,,,,,,0
2014-04-02,7.355,31.6122,8.6247,0.3853,0.0254,6.568,1.2867,0
2014-04-07,7.8099,31.6558,8.5667,0.4202,0.0683,6.0979,0.9847,0
2014-04-07,7.1378,31.8073,,,,,,0
2014-04-07,7.3784,31.9574,8.1028,0.4466,0.0995,15.6217,7.9011,0
2014-04-07,7.0013,32.0561,,,,,,0
2014-04-07,7.609,32.0737,7.667999999999997,0.7168,0.2017,15.1005,10.3565,0
2014-04-07,8.1212,32.1724,,,,,,0
2014-04-07,8.63,32.2603,7.8564,0.4358,0.0649,11.6044,3.8298,0
2014-04-07,8.6217,32.2598,,,,,,0
2014-04-07,8.7213,32.2488,7.667999999999997,0.3065,0.1216,8.4227,3.984,0
2014-04-07,8.6992,32.1842,7.9289,,,,,0
2014-04-07,9.292,32.4726,7.7405,,,,,0
2014-04-07,9.2934,32.4935,7.6825,0.5802,0.1079,11.123,8.1996,0
2014-04-08,9.0227,32.4184,,,,,,0
2014-04-08,8.8846,32.3488,7.3491,0.7714,0.0951,12.5866,8.3737,0
2014-04-08,8.1392,32.2457,,,,,,0
2014-04-08,7.9643,32.1761,7.6245,0.527,0.0142,14.4494,8.3821,0
2014-04-08,7.6816,32.1103,,,,,,0
2014-04-08,7.9155,31.823,8.4362,0.2864,0.052000000000000005,5.5258,2.5928,0
2014-04-08,9.4302,31.9917,,,,,,0
2014-04-08,8.7664,32.3446,7.6389999999999985,0.6684,0.0262,12.5371,7.1168,0
2014-04-09,9.8216,32.9693,,,,,,0
2014-04-09,10.3523,33.1055,7.2766,0.3465,0.064,9.6776,3.0376,0
2014-04-09,10.4201,32.8087,,,,,,0
2014-04-09,10.2653,32.6761,7.523,0.5899,0.1264,10.5393,8.7698,0
2014-04-09,9.9978,32.6081,7.2331,,,,,0
2014-04-09,11.0127,33.2635,7.2186,,,,,0
2014-04-09,10.9195,32.9335,7.4796,0.4709,0.0502,9.6677,7.7477,0
2014-04-09,11.7339,33.6329,,,,,,0
2014-04-09,12.3426,33.9752,6.8418,0.5611,0.0536,8.2218,7.588999999999999,0
2014-04-09,11.9814,33.933,,,,,,0
2014-04-09,11.7034,33.6407,6.8273,0.5253,0.0034,7.2304,5.2732,0
2014-04-09,12.0425,33.5574,,,,,,0
2014-04-09,12.5801,33.8022,6.9432,0.3849,0.0446,6.9932,3.3043,0
2014-04-09,12.9106,34.1218,,,,,,0
2014-04-11,14.3928,34.4168,6.4,0.017,0.18600000000000005,0.7709999999999999,1.018,0
2014-04-11,14.4964,34.4463,,,,,,0
2014-04-11,14.8679,34.4911,6.3429,0.006999999999999999,0.156,0.34700000000000003,1.036,0
2014-04-11,15.5797,34.5607,6.0,0.039,0.259,0.634,3.429,0
2014-04-11,14.3778,34.4567,,,,,,0
2014-04-11,14.1465,34.4501,6.0571,0.019,0.154,0.337,1.934,0
2014-04-11,13.2416,34.3756,,,,,,0
2014-04-11,13.1361,34.3323,6.5714,0.061,0.099,0.466,4.242,0
2014-04-11,12.5851,34.3096,,,,,,0
2014-04-12,14.408,34.4511,,,,,,0
2014-04-12,14.495,34.4599,,,,,,0
2014-04-12,15.8971,34.597,5.6286,0.157,0.449,2.541,8.219,0
2014-04-12,16.0828,34.6148,,,,,,0
2014-04-12,16.2247,34.6262,,,,,,0
2014-04-12,16.3745,34.6319,5.7143,0.172,0.452,2.51,6.839,0
2014-04-12,16.2358,34.6231,,,,,,0
2014-04-12,15.0615,34.515,6.0,0.073,0.214,0.642,3.723,0
2014-04-12,13.4869,34.3271,,,,,,0
2014-04-12,13.8607,34.3413,6.6,0.005,0.145,0.407,1.685,0
2014-04-12,12.9659,34.1698,,,,,,0
2014-04-12,12.9639,34.1386,,,,,,0
2014-04-12,12.9343,34.1855,,,,,,0
2014-04-12,13.2538,34.2633,6.2571,0.207,0.5489999999999999,1.868,5.847,0
2014-04-12,13.2729,34.2907,,,,,,0
2014-04-12,15.8188,34.5661,6.4286,0.035,0.341,0.28800000000000003,2.449,0
2014-04-12,15.5588,34.5372,,,,,,0
2014-04-12,15.8593,34.561,6.3429,0.019,0.231,0.386,2.147,0
2014-04-15,16.4023,34.6286,5.6857,0.113,0.281,1.634,6.817,0
2014-04-15,16.5381,34.6162,,,,,,0
2014-04-15,17.3036,34.6753,5.7429,0.012,0.08,0.47,4.08,0
2014-04-15,12.2147,34.0124,6.7,0.3601,0.1812,3.7694,5.6047,0
2014-04-15,13.0259,34.3623,6.39,,,,,0
2014-04-15,16.9657,34.6517,,,,,,0
2014-04-15,10.8128,34.1961,6.67,0.0531,,0.5526,4.7117,0
2014-04-15,11.9885,34.2887,6.6,,,,,0
2014-04-15,17.9184,34.6602,5.8571,0.038,0.134,0.738,3.556,0
2014-04-15,12.3246,34.3226,6.49,0.0553,,0.6757,5.7477,0
2014-04-15,11.492,34.274,6.48,,,,,0
2014-04-15,17.7184,34.6603,,,,,,0
2014-04-15,17.861,34.6517,5.7714,0.064,0.121,0.468,4.313,0
2014-04-15,9.7051,34.1374,6.8,0.0629,,0.4886,5.3208,0
2014-04-16,13.0174,34.4157,6.11,0.0868,0.0519,0.9951,3.8567,0
2014-04-16,17.1697,34.6464,,,,,,0
2014-04-16,16.6229,34.6381,5.7429,0.056,0.142,0.972,5.744,0
2014-04-16,11.1196,34.2213,6.49,,,,,0
2014-04-16,10.8576,34.2065,6.51,0.0195,,0.6282,5.6664,0
2014-04-16,11.5321,34.2656,6.5,,,,,0
2014-04-16,12.3761,34.3137,6.47,0.0553,,0.5885,3.3366,0
2014-04-16,13.7062,34.3852,6.41,,,,,0
2014-04-16,12.6786,34.3374,6.47,0.0672,,0.6234,3.9879,0
2014-04-16,13.691,34.3805,6.51,,,,,0
2014-04-16,13.630999999999998,34.3533,6.86,0.0369,,0.4954,,0
2014-04-16,13.6372,34.3876,6.44,0.0607,,0.5099,0.7878,0
2014-04-16,13.6589,34.3957,6.37,,,,,0
2014-04-16,13.7542,34.3879,6.3,0.0282,,0.5041,1.0728,0
2014-04-16,13.459,34.3709,6.81,,,,,0
2014-04-16,13.6349,34.3856,6.47,0.0011,,0.6108,,0
2014-04-17,14.5586,34.3984,6.1,,,,,0
2014-04-17,14.3149,34.4053,5.89,0.0965,0.0284,0.7801,2.6972,0
2014-04-17,14.8518,34.4927,5.91,,,,,0
2014-04-17,14.7531,34.4797,5.89,0.0326,0.0281,0.9161,2.0048,0
2014-04-17,14.7438,34.4978,5.84,,,,,0
2014-04-17,13.8814,34.448,5.82,0.1034,0.15,1.2757,3.625,0
2014-04-17,14.5334,34.4552,5.95,0.2133,0.508,2.0049,5.3467,0
2014-04-17,12.6391,34.2298,6.67,,,,,0
2014-04-17,12.7569,34.1946,6.62,,,0.518,2.0847,0
2014-04-17,12.3725,34.2012,6.65,,,,,0
2014-04-18,14.3188,34.4686,6.14,,,0.5229,0.6567,0
2014-04-18,14.4831,34.485,5.96,,,,,0
2014-04-18,14.1089,34.3852,6.01,,,0.4815,0.3597,0
2014-04-18,13.9073,34.3706,6.01,0.0261,,0.4903,1.1903,0
2014-04-18,14.0054,34.3616,5.21,,,,,0
2014-04-21,14.1827,34.3907,6.08,,,,,0
2014-04-21,14.2795,34.3771,6.01,,,,,0
2014-04-21,14.5307,34.438,5.77,0.0511,0.0647,0.8548,1.3221,0
2014-04-21,14.7571,34.4901,5.91,,,,,0
2014-04-21,13.0653,34.3798,6.33,,,0.6038,1.7347,0
2014-04-21,13.5685,34.3641,6.2,,,,,0
2014-04-21,13.808,34.4099,6.15,0.0011,,0.5525,1.7088,0
2014-04-21,13.9446,34.4625,6.09,,,,,0
2014-04-21,14.3866,34.4545,5.92,0.0359,,0.5604,3.289,0
2014-04-21,13.3198,34.3438,6.22,,,,,0
2014-04-22,13.4298,34.408,6.04,,,0.586,4.1251,0
2014-04-22,12.7323,34.306999999999995,6.31,,,,,0
2014-04-22,14.6542,34.4839,5.86,0.0305,,0.5387,1.7671,0
2014-04-22,15.8806,34.5875,5.85,,,,,0
2014-04-22,15.4495,34.543,5.77,,,0.517,0.62,0
2014-04-22,15.0888,34.4713,5.92,,,0.5032,0.6632,0
2014-04-22,14.7339,34.4136,6.06,,,,,0
2014-04-22,16.3172,34.5913,,,,,,0
2014-04-22,15.9014,34.5293,6.0286,0.059,0.16399999999999998,0.83,6.489,0
2014-04-22,15.3687,34.3472,,,,,,0
2014-04-22,14.5359,34.0655,6.1429,0.036000000000000004,0.141,0.508,5.704,0
2014-04-22,14.9865,34.4333,6.07,,,,,0
2014-04-22,14.9221,34.4233,5.9,,,,,0
2014-04-22,15.4942,34.5404,6.07,0.0033,,0.5861,1.1136,0
2014-04-22,12.1649,32.3599,,,,,,0
2014-04-22,15.9348,34.5797,5.93,,,,,0
2014-04-22,16.0095,34.5642,6.21,0.0185,,0.6036,1.0067,0
2014-04-23,15.5835,34.5448,6.03,,,0.6146,1.2908,0
2014-04-23,13.1807,33.5235,,,,,,0
2014-04-23,13.5693,33.6512,6.4,0.012,0.116,0.49,8.057,0
2014-04-23,15.3916,34.5379,5.83,,,,,0
2014-04-23,14.0456,33.9682,,,,,,0
2014-04-23,15.536,34.5397,5.75,0.049,0.0684,0.7179,1.2854,0
2014-04-23,14.6705,34.346,5.8857,0.051,0.15,0.44,4.4,0
2014-04-23,15.9518,34.5998,5.8,,,,,0
2014-04-23,14.833,34.4233,5.69,0.062,0.1546,1.1338,2.1376,0
2014-04-23,15.0046,34.4355,,,,,,0
2014-04-23,15.2157,34.4748,6.0857,0.032,0.136,0.465,4.978,0
2014-04-23,15.2787,34.4925,,,,,,0
2014-04-23,15.5656,34.5128,5.8,0.068,0.22,0.655,4.338,0
2014-04-23,16.1255,34.5546,,,,,,0
2014-04-23,15.4495,34.4638,5.7429,0.068,0.304,0.344,2.853,0
2014-04-23,14.7715,34.3695,,,,,,0
2014-04-23,14.0694,34.1954,6.0286,0.301,0.462,3.886,5.162000000000001,0
2014-04-23,13.1662,34.0753,,,,,,0
2014-05-02,17.4529,34.3485,5.647,,,3.0166,2.4198,0
2014-05-02,17.3854,34.3681,5.71,,,,,0
2014-05-02,16.3181,33.744,5.768,,,1.7014,4.2982,0
2014-05-02,14.6872,32.4773,6.398,,,,,0
2014-05-02,14.5106,31.9991,6.7810000000000015,,,1.9658,5.6494,0
2014-05-02,14.466,31.9604,7.127999999999999,,,1.6215,3.2693,0
2014-05-02,14.445,31.9846,6.935,,,0.4141,8.0121,0
2014-05-02,13.8929,32.0852,7.0760000000000005,,,0.6025,1.3909,0
2014-05-02,13.6198,32.5837,6.117000000000001,0.0318,,6.4126,7.2563,0
2014-05-03,13.1083,32.7371,5.9060000000000015,0.152,0.1365,7.9763,10.9908,0
2014-05-03,12.682,32.2987,5.956,0.3401,,6.6783,8.2185,0
2014-05-03,12.4978,32.1828,5.988,0.3792,,9.3701,14.2077,0
2014-05-03,13.3472,32.0153,6.44,0.0014,,7.1086,9.2617,0
2014-05-03,13.5913,31.8732,6.558,,,1.503,6.9689,0
2014-05-03,14.8118,32.8199,6.117000000000001,,,2.3575,1.4354,0
2014-05-03,15.1901,33.1072,6.068,,,0.7902,6.4941,0
2014-05-03,14.8734,32.6724,6.261,,,3.5312,7.0820000000000025,0
2014-05-03,17.2725,34.4156,5.574,0.021,,3.1082,3.3397,0
2014-05-03,18.173,34.5264,5.509,0.036000000000000004,,0.972,3.149,0
2014-05-03,18.1693,34.4883,4.593,0.075,0.0888,4.641,2.787,0
2014-05-03,19.2842,34.5987,5.307,0.102,0.016,5.144,1.005,0
2014-05-04,19.221,34.5941,5.279,0.28300000000000003,0.23,3.434,3.208,0
2014-05-04,18.2231,34.5375,5.379,0.276,0.187,1.2990000000000002,2.21,0
2014-05-04,17.9818,34.5769,5.42,0.264,0.221,2.255,4.148,0
2014-05-04,17.6527,34.5096,5.468,0.248,0.163,2.248,4.722,0
2014-05-05,15.139,33.4712,5.979,0.201,0.147,1.61,5.118,0
2014-05-06,15.3881,33.7806,5.867000000000001,0.179,0.301,1.019,3.807,0
2014-05-06,16.4165,34.3081,5.651,0.168,0.264,0.863,3.979,0
2014-05-06,13.6703,32.4854,6.3,0.124,0.118,0.908,7.905,0
2014-05-06,13.6167,32.0081,6.474,0.127,0.052000000000000005,1.473,2.342,0
2014-05-06,13.3558,31.7794,6.782,0.095,0.04,1.217,8.387,0
2014-05-06,13.2306,31.7915,6.522,0.21,0.171,5.647,13.075,0
2014-06-05,13.0232,31.3594,7.4226,0.7293,0.0983,6.6997,1.5111,0
2014-06-05,14.0396,31.442,,,,,,0
2014-06-05,15.6344,31.5432,7.2052,0.1195,0.0151,2.923,4.1659,0
2014-06-05,17.3582,31.6104,,,,,,0
2014-06-05,17.0872,31.5663,7.2341,0.2209,0.0092,3.4284,2.5077,0
2014-06-05,18.642,31.5777,,,,,,0
2014-06-05,17.7692,31.4124,6.8137,0.0033,0.0272,13.923,2.5044,0
2014-06-05,17.5146,31.54,6.6977,,,,,0
2014-06-05,17.7844,31.7159,6.6543,,,,,0
2014-06-06,18.0789,31.6624,6.6398,0.1494,0.1519,4.1153,6.5515,0
2014-06-06,18.6712,31.6584,,,,,,0
2014-06-06,18.5292,31.6681,6.7412,0.2006,0.0143,5.6125,7.7232,0
2014-06-06,18.606,31.5949,,,,,,0
2014-06-06,18.3854,31.5796,6.7992,0.06,0.0153,2.1365,2.3105,0
2014-06-06,17.1504,31.6651,,,,,,0
2014-06-06,15.5209,31.47300000000001,7.4806,0.0565,0.0388,4.8877,1.0553,0
2014-06-06,16.9903,31.2954,,,,,,0
2014-06-06,16.0623,31.4107,7.2631,0.2427,0.028,2.3637,0.7882,0
2014-06-07,19.689,30.7705,6.9587,0.0648,0.029,2.7880000000000003,7.1325,0
2014-06-07,18.953,31.5857,,,,,,0
2014-06-07,18.1632,32.0149,7.2486,0.2539,0.0866,4.2808,5.4903,0
2014-06-07,19.1604,32.1425,,,,,,0
2014-06-07,19.2349,31.6795,6.6398,0.1002,0.0538,2.4062,11.8896,0
2014-06-07,19.2248,31.5996,,,,,,0
2014-06-07,20.1397,31.6635,6.7412,0.2154,0.5833,1.7061,8.2624,0
2014-06-07,19.4587,31.784,,,,,,0
2014-06-07,19.3852,31.8854,6.7122,0.0034,0.0114,2.3264,8.4244,0
2014-06-07,19.0448,31.8715,6.5818,,,,,0
2014-06-08,18.8904,32.0167,6.7557,,,,,0
2014-06-08,18.9537,31.9517,6.6253,0.5236,0.0101,3.0238,6.1903,0
2014-06-08,19.1357,32.084,,,,,,0
2014-06-08,19.5024,32.5389,7.2631,0.1544,0.0096,2.1615,1.1372,0
2014-06-08,17.9576,32.735,,,,,,0
2014-06-08,18.7842,32.7775,8.249,0.4941,0.0472,2.8918,2.8713,0
2014-06-08,19.1593,32.4481,,,,,,0
2014-06-08,19.6604,31.6556,7.1907,0.2264,0.0098,3.1324,7.876,0
2014-06-08,18.7161,33.456,,,,,,0
2014-06-08,18.9905,33.3108,7.7416,0.2221,0.0742,1.6039,2.5029,0
2014-06-08,17.6823,34.1438,5.47,0.0828,0.0812,0.6212,1.646,0
2014-06-08,18.1293,34.2366,5.37,,,,,0
2014-06-08,18.4396,34.1472,5.3,0.0828,,0.4432,3.1015,0
2014-06-08,18.5626,34.0848,5.39,,,,,0
2014-06-08,18.3137,34.2323,5.37,0.075,,0.2287,3.4836,0
2014-06-08,18.0032,34.2307,5.42,,,,,0
2014-06-08,17.6978,34.255,5.68,0.0838,,0.2724,2.2198,0
2014-06-09,17.5688,34.3583,5.65,0.0697,,0.123,5.1339,0
2014-06-09,18.8493,34.4294,5.16,,,,,0
2014-06-09,18.6259,34.4265,5.34,0.0727,,0.1636,1.9255,0
2014-06-09,18.2944,34.1964,5.37,,,,,0
2014-06-09,17.9903,32.8484,,,,,,0
2014-06-09,18.1994,34.2364,5.3,0.0717,,0.1901,2.3472,0
2014-06-09,19.2059,32.615,6.8862,0.193,0.0479,3.5672,3.5372,0
2014-06-09,17.9874,34.1369,5.36,,,,,0
2014-06-09,19.2164,32.2814,,,,,,0
2014-06-09,19.9804,32.1862,6.6977,0.4965,0.0543,2.7182,3.8239,0
2014-06-09,17.566,34.1891,5.53,0.0838,,0.2429,3.8711,0
2014-06-09,19.994,32.2863,7.2869,,,,,0
2014-06-09,18.2143,34.2132,5.37,,,,,0
2014-06-09,18.5326,34.2487,5.28,0.0906,,0.1077,2.7279,0
2014-06-09,18.4574,34.2121,5.29,,,,,0
2014-06-09,20.6762,31.5179,6.1547,,,,,0
2014-06-09,20.116,32.2733,6.1111,0.2257,0.0548,2.6157,5.0312,0
2014-06-09,20.8969,31.8645,,,,,,0
2014-06-09,19.1663,32.8207,6.9385,0.626,0.0566,2.9151,4.7226,0
2014-06-09,17.6297,34.1791,5.43,,,,,0
2014-06-09,19.4059,32.6616,,,,,,0
2014-06-09,17.7413,34.1649,5.41,0.0707,,0.2328,2.1871,0
2014-06-09,17.9091,34.2285,5.38,,,,,0
2014-06-09,19.9621,32.2361,6.6482,0.2076,0.0336,1.5712,4.7078,0
2014-06-09,18.5822,34.117,5.39,0.0757,,0.0884,3.1708,0
2014-06-09,19.9656,32.9811,,,,,,0
2014-06-10,18.8203,34.1869,5.26,,,,,0
2014-06-10,19.7449,33.1091,6.7498,0.363,0.0554,2.206,5.3049,0
2014-06-10,20.088,32.852,,,,,,0
2014-06-10,18.9393,34.4207,5.17,0.0618,,0.0876,1.6586,0
2014-06-10,18.8311,34.4104,5.22,,,,,0
2014-06-10,18.9458,34.408,5.23,0.0608,,0.1791,1.2233,0
2014-06-10,18.8521,34.4031,5.19,,,,,0
2014-06-10,18.9586,34.4088,5.22,0.0488,,0.1102,1.036,0
2014-06-10,18.9024,34.3986,5.3,0.0446,,0.1545,1.4248,0
2014-06-10,18.8854,34.3992,5.3,,,,,0
2014-06-10,19.0185,34.4306,5.34,0.0515,,0.1142,2.1525,0
2014-06-10,19.4731,34.3914,5.2,,,,,0
2014-06-10,19.513,34.4286,5.14,0.0564,,0.1634,3.5447,0
2014-06-10,19.7726,34.2082,5.16,,,,,0
2014-06-10,19.3297,34.0857,5.58,0.0697,,0.1289,3.7453,0
2014-06-10,19.1127,34.1182,5.32,,,,,0
2014-06-10,18.9846,34.1462,5.33,,,,,0
2014-06-13,19.5744,33.7635,5.2857,0.0468,0.13,1.273,2.695,0
2014-06-13,20.2471,33.7518,,,,,,0
2014-06-13,21.0842,33.8216,5.0857,0.0315,0.124,0.8540000000000001,1.663,0
2014-06-13,20.5391,33.7679,5.3714,0.0674,0.14400000000000002,0.986,2.164,0
2014-06-13,20.5048,33.7694,,,,,,0
2014-06-13,18.7479,34.0043,5.7429,0.0544,0.209,1.116,4.243,0
2014-06-13,20.4982,33.8102,,,,,,0
2014-06-13,20.4088,33.8848,5.3143,0.0712,0.147,0.847,2.536,0
2014-06-13,19.7674,33.9046,,,,,,0
2014-06-13,20.1331,33.9076,,,,,,0
2014-06-13,20.1717,33.8294,,,,,,0
2014-06-13,20.774,33.3841,5.2857,0.0323,0.14300000000000002,1.028,2.053,0
2014-06-13,20.8237,33.359,,,,,,0
2014-06-14,21.2656,33.0423,,,,,,0
2014-06-14,21.0607,32.7462,5.2857,0.0201,0.202,1.027,2.866,0
2014-06-14,20.3552,33.2953,,,,,,0
2014-06-14,19.6018,33.8524,5.6857,0.0628,0.141,0.956,2.763,0
2014-06-14,19.2683,33.8874,,,,,,0
2014-06-14,19.6154,33.8611,5.7143,0.0911,0.132,1.056,2.75,0
2014-06-14,20.2903,33.769,,,,,,0
2014-06-14,20.1876,33.7112,,,,,,0
2014-06-14,19.5427,33.759,,,,,,0
2014-06-14,19.2625,33.8486,5.8286,0.0789,0.153,0.768,2.474,0
2014-06-14,19.5264,33.8488,,,,,,0
2014-06-14,19.9012,33.4412,5.7143,0.0621,0.188,0.917,3.651,0
2014-06-14,20.3824,33.5546,,,,,,0
2014-06-14,21.4613,33.0938,5.0286,0.027000000000000003,0.168,0.897,1.291,0
2014-06-14,19.3358,33.9327,5.55,,,,,0
2014-06-14,19.4734,33.8615,5.53,,,,,0
2014-06-14,20.5416,33.7549,5.34,0.0416,,0.1781,4.4015,0
2014-06-14,20.6337,33.9315,5.43,,,,,0
2014-06-14,20.263,33.9635,5.42,0.0287,,0.185,3.8492,0
2014-06-15,19.9649,34.344,5.38,,,,,0
2014-06-15,19.8368,34.3734,5.32,0.0446,,0.189,1.6254,0
2014-06-15,19.5788,34.4005,5.44,,,,,0
2014-06-15,19.5576,34.2819,5.55,0.0426,,0.1929,0.6447,0
2014-06-15,19.7773,34.3514,5.38,,,,,0
2014-06-15,20.367,34.3359,5.37,0.0538,,0.189,2.6727,0
2014-06-15,21.6333,33.3362,5.3429,0.0308,0.488,0.7340000000000001,3.134,0
2014-06-15,21.9194,33.2135,,,,,,0
2014-06-15,21.9915,32.7696,5.2571,0.0705,0.211,1.165,2.846,0
2014-06-15,21.8262,32.9742,,,,,,0
2014-06-15,22.1686,31.974,5.1429,0.0109,0.172,1.15,2.039,0
2014-06-15,22.3249,32.403,,,,,,0
2014-06-15,21.9381,32.2622,5.1429,0.0132,0.16399999999999998,0.805,1.5930000000000002,0
2014-06-16,21.4231,32.8591,,,,,,0
2014-06-16,21.3825,33.194,4.7714,0.0544,0.293,0.6409999999999999,1.574,0
2014-06-16,20.8421,34.1885,5.26,,,,,0
2014-06-16,20.8348,33.8773,5.31,0.0446,,0.3159,3.3589,0
2014-06-16,20.2235,33.8112,5.56,,,,,0
2014-06-16,20.5476,33.7853,5.62,0.0426,,0.2205,5.1543,0
2014-06-16,20.8759,33.7962,5.4,,,,,0
2014-06-16,20.5892,33.7863,5.5,,,,,0
2014-06-17,19.685,33.8495,5.64,,,,,0
2014-06-17,19.8424,33.8336,5.59,,,,,0
